id,parent_id,level,name
4f4c2fb9-0c27-5fef-86c7-044a26c63c96,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Langres"
737f7f61-9843-55db-86cb-ff1ef30a2cb4,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Livarot"
4ec331a9-18d4-5755-bea7-ff130684212a,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Maasdam"
24bae5d9-ca1a-56b3-bb1c-4bd371798d4b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Manchego"
536b7e51-46f0-51c9-9428-4845a5980030,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Mimolette"
36c8d0ce-24b8-594d-a3b0-5ad03d98784b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Morbier"
e7bca7ca-5f16-59af-8038-784b8191cbad,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Mozzarella"
0028c7f7-0817-5792-bb2d-615c5d907fcf,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Munster"
db006d39-387c-5677-9ad8-a75d13831160,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Parmigiano Reggiano"
702b7d24-29ea-5da5-8eb6-806e9b330b1d,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Pont L'Eveque"
2f57847c-bfe1-538a-b5c6-4f65b3bb4d2e,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Pouligny-Saint-Pierre"
b036f25c-e553-5854-bbdf-429b4876da79,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, processed cheese, plain"
358973ab-c716-5c21-992d-a780b15b8363,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, processed, sliceable"
091915f2-fc4e-5e8b-9c60-d8ae27eade6b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, processed, with condiments"
02b88666-2dee-540f-bdd9-ec018d04ccca,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, processed, with walnuts"
f16f31d5-856b-525d-a86a-7afbb2f703da,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Provolone"
b84a59f2-4415-5da8-83a2-c971f72fda82,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Raclette"
4cf67abf-96ad-5175-b4c5-c8c3e0a53a01,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Reblochon"
f0ae1fd2-8b73-58e5-8e88-0deaa0e6d11f,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Roquefort"
a40d39aa-f4b2-5678-ba37-e86362049f3d,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Saint Marcellin"
950341ce-d237-5ebc-8ff8-6a6d776af3f5,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Saint Nectaire"
fb6911fb-5663-54d6-9f57-2e1441c79d13,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Saint Paulin"
c1093047-b9cf-5786-a592-535e37d6584c,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Tomme de Savoie"
35720006-1c64-5026-851f-215107882eab,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Vacherin Mont d'Or"
86fc6a48-f215-526d-ac81-a93e6e0e67e9,1e419658-4d63-5c56-b066-8872836eb5e9,3,Firm/semi-hard cheese (gouda and edam type)
f154bfb3-e19b-5ce3-88fa-1b41f6d1a265,1e419658-4d63-5c56-b066-8872836eb5e9,3,Fresh uncured cheese
55dff863-1543-553c-92c2-680255fadb2a,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Soft-ripened cheese veined with blue mould (blue bavarian, blue de graven type )"
6da58dc2-a5c1-50bf-bcf4-d36e57293e61,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Soft-ripened cheese with bloomy rind (white mould) (brie, camembert type)"
191d7814-b098-58e1-9778-915533ec0115,6317c10c-48a3-54d4-9009-61c064461d2d,3,Condensed milk
66db3447-a72c-5406-98e4-00a5e309d25c,6317c10c-48a3-54d4-9009-61c064461d2d,3,Dried milk
eb20db93-9e70-5be9-9127-bc7a84b3839e,d8eb6802-633f-5c7e-a4b4-6f7b585f1d75,3,Cream
534d1faa-851c-5365-8323-69a0c7309d03,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,Acidophilus milk
8dd40322-7232-59df-8b93-29c023df01e8,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,Buttermilk
2c3d8abf-74a7-53f4-a87c-cc66dc4cfa65,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,Kefir
a684f450-7dad-53c6-b022-80635093a905,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,"Yoghurt, cow milk, plain"
a96eb33f-98b5-5095-bb62-e1b178344205,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,"Yoghurt, cow milk, with fruit"
4d34c42b-39be-539c-8c29-7e3f06a37cdd,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,"Yoghurt, goat milk"
7db849ee-c29e-5f72-9c50-f869c3895e4c,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,3,"Yoghurt, sheep milk"
e647c2f2-69b8-5f0d-8708-32f516d626c2,6766f734-fa72-5b43-8aeb-108daaa93ecc,3,Cow milk
aca8bfec-0e6e-5389-82fe-f84f94e4df80,6766f734-fa72-5b43-8aeb-108daaa93ecc,3,Goat milk
494b1fe9-f0d5-551d-bdf1-db63aefaf848,6766f734-fa72-5b43-8aeb-108daaa93ecc,3,Sheep milk
c08cc626-9fa3-59c1-94cf-d73d95fe48df,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Almond drink
1af7cb67-1ecf-5267-bcfc-9bc96c6f1b67,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Oats drink
365134a9-b143-53d7-b8d5-62b1b288d0df,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Rice drink
d09d3084-04e1-5ee4-b0c6-b77f0e018e8a,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Soya cheese
116a4a22-b5b2-53cb-b0d8-eb118b35005b,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Soya drink
90e8ba96-756e-5af0-85f2-9b2b792eada3,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Soya yoghurt
ba36290b-5acf-5918-bda3-4b5ccba822f7,86457463-d115-58f7-aaa6-6dfc7ad345c0,3,Tofu
aee31e5b-5e1d-57d9-a73a-9427fed6cace,77e80601-42e2-5aaa-acd2-fd1079174ab3,3,Flavoured milk
9f7ffaa2-d21a-599d-b632-966a9333cdf3,77e80601-42e2-5aaa-acd2-fd1079174ab3,3,Fruit and dairy smoothie
ee70f63b-b84b-50f9-bcd1-f6fd0116da29,77e80601-42e2-5aaa-acd2-fd1079174ab3,3,Milkshakes
a077dc00-4770-50e3-aad7-6537a4eb184f,22f5885d-8434-56df-89e2-885b68232365,3,Cocoa drink
909c5b1d-d6c1-50e0-96f7-b1f6d3c4fbe1,fe3eaaec-0928-5934-847d-95f8d93942cd,3,"Coffee drink, café américano"
10c5f1ea-8485-5ad5-ab2c-f0d1c75d6ed5,fe3eaaec-0928-5934-847d-95f8d93942cd,3,"Coffee drink, espresso"
00348827-bb1b-5979-aa1c-8ad5dce3d235,fe3eaaec-0928-5934-847d-95f8d93942cd,3,"Coffee with milk (café latte, café au lait)"
5b424f0a-9dde-5a44-93ee-96b7ddd10f00,fe3eaaec-0928-5934-847d-95f8d93942cd,3,"Instant coffee, liquid"
ad86e28c-dd7b-5f6d-b77d-0db76b94b073,a6c19abd-e1b1-5ab8-8816-b2f6c05ba496,3,Coffee imitates beverage
5bd0785f-c161-5fe7-813a-73ebaeae052c,458d030e-4592-537b-aec8-dc33588eb337,3,Energy drink
aba7ef0e-6881-5682-a02c-f30167e7831d,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Cola beverages, caffeinic"
a19515b0-8cef-5893-b81f-e04efd121af0,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Cola beverages, caffeinic, low calorie"
112455dd-749b-5106-9425-5ea05d25da74,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Cola beverages, decaffeinated"
de5fafdc-ff4d-508e-ae02-951e4f64f326,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Cola beverages, decaffeinated, low calorie"
974cccb2-ef25-5cfc-899d-bb1b19cdb2a1,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Soft drink, flavoured"
c6893ce9-d010-5e56-853b-e23eee47d6b8,cce79a8e-8eae-5ee6-be2a-7af0a7a08459,3,"Soft drink, fruit content"
9f97c7d4-d184-5246-8c24-26c1d046484d,87f95c22-1504-5c92-a8f0-2d1ee8df5466,3,"Black tea, infusion"
90c8317c-1b22-54af-a81c-87671ed99947,87f95c22-1504-5c92-a8f0-2d1ee8df5466,3,"Green tee, infusion"
664353ea-300b-519f-a578-4c6051314606,87f95c22-1504-5c92-a8f0-2d1ee8df5466,3,"Herbal tea, infusion"
ff739d0a-8e65-543e-ac3e-c3ca421dc566,b06df40b-c007-560d-aa03-aeff9475df28,3,"Algae formula (e.g. Spirulina, Chlorella)"
75597b02-693b-5f89-bd92-83ab149f1c18,575ee2db-397d-5aa2-8f31-c8a185b8d862,3,Products presented as a replacement for one or more meals of the daily diet
63e096a9-ff13-5b4c-a86a-d99b74702188,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Chocolate mousse
b687e556-8fd8-5eec-9051-e7c9dff4f6b9,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Custard
39d2e1b3-5d12-5988-88f1-436050febbcb,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Gelatine dessert
2ef6061f-0c5c-5ad4-bc06-a1ff0e28d341,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,"Ice cream, milk-based"
9a8f4dc1-3ca9-5260-9d84-330145bec258,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Sorbet
ad6ee52c-ee9f-5c6c-8706-2b3a9310e866,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Starchy pudding
6a0f3340-2317-5375-8edc-92cd5ac15278,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3,Tiramisù
d87060e5-657e-58ae-b2f4-944d87ceefec,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Cheese puffs
707c94fd-e6f0-5b48-8673-de3ea0da3945,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Corn chips
06538c92-3adf-55de-864e-cbba289a48c7,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Fish-based snacks
48ce8a3c-5207-5785-8486-439f807e6e43,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Popcorn
55f02331-3182-5962-86ae-e5d098fb8b7d,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Potato crisps
035af557-d655-515f-8d0f-f1480e9c2f67,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Pretzels
6757f74e-184d-5152-995b-0552e0624c92,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Seafood chips
4234963b-2dfa-5f9f-bc2b-aee20bde324f,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3,Tortilla chips
28370585-7a80-56de-8039-4715ff7c2daf,14954378-e6e5-5ed8-9482-e21de0c8c019,3,Cassava root (Manihot esculenta)
a3a593d4-31bc-50df-8311-c3958c2e6231,14954378-e6e5-5ed8-9482-e21de0c8c019,3,Jerusalem artichokes tubers (Helianthus tuberosus)
2096b3b3-cff4-5ca3-8650-a9aa90367c1c,14954378-e6e5-5ed8-9482-e21de0c8c019,3,Sweet potatoes (Ipomoea batatas)
1cdecd30-08c7-5b59-b94e-2439651a1706,14954378-e6e5-5ed8-9482-e21de0c8c019,3,Tapioca
66270b78-a5c3-5f08-961e-04bab2bab060,14954378-e6e5-5ed8-9482-e21de0c8c019,3,Yam tubers (Dioscorea sp.)
e0c9ef99-6fd1-5569-b6ba-c7c6ecee3342,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,French fries
15d6486d-e2ab-5605-9058-f9752ea4fcd0,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Main-crop potatoes
9137fb2a-901a-543a-a3ee-768b00acc557,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Mashed potatoes (fresh)
4a61177e-f16e-5124-b2c0-9bf062efecbf,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Mashed potatoes (prepared from flakes or powder)
f66db08a-b220-5763-a99f-ca509e8b9303,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,New potatoes
74f79a45-f20d-57c6-a286-2bee44737490,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Potato baked
30bb5869-5cd0-51e3-950b-e7dc8f8aa902,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Potato boiled
fb669106-54fc-5067-bc95-660a635e9799,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Potato croquettes
c1db5bce-81ca-5197-ab66-111654332097,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,"Potato dumpling, plain"
9e9d1657-c265-5618-97ce-643f1cf560ad,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Potato flakes
2e822741-f81c-5089-9cb2-69c3c758711a,c586380d-da3d-59f1-b17e-e36dbd3dae38,3,Roesti
afca3874-33c6-54a0-8f46-5e1e9d47c1cb,83a28abf-2628-5048-92a1-58d37ed3d708,3,Bitter chocolate
e7b14f72-81af-5652-9ff2-ff86b07241ba,83a28abf-2628-5048-92a1-58d37ed3d708,3,Bitter-sweet chocolate
f7f75d19-4da1-56d0-8d0b-779708a7f666,83a28abf-2628-5048-92a1-58d37ed3d708,3,Chocolate coated confectionery
703886f9-628f-536f-9758-51bd2cc5bfb6,83a28abf-2628-5048-92a1-58d37ed3d708,3,Chocolate with nuts or fruits
6fc31702-2585-50c7-ab96-ae8ac28bfe1d,83a28abf-2628-5048-92a1-58d37ed3d708,3,"Chocolate, cream"
90566a34-13cb-56e3-976d-6793af3aabeb,83a28abf-2628-5048-92a1-58d37ed3d708,3,Cooking chocolate
20c929a1-1003-5693-83cb-df27caf740ec,83a28abf-2628-5048-92a1-58d37ed3d708,3,Filled chocolate
6cfb0168-0bc2-5a01-ba6e-ecd7b9a5a51d,83a28abf-2628-5048-92a1-58d37ed3d708,3,Milk chocolate
5f2dc495-89f1-5c73-835a-e7717d3bf612,83a28abf-2628-5048-92a1-58d37ed3d708,3,White chocolate
b4b6935d-615c-532b-97bf-cf173a4d83e2,482c19a2-0809-5e37-87c3-b9102f57cf81,3,"Candies, with sugar"
da222ac6-c661-50c9-a46f-62ecb797af6f,482c19a2-0809-5e37-87c3-b9102f57cf81,3,"Caramel, soft"
984320b9-ca05-51c7-a8d1-8eab1091cd5a,482c19a2-0809-5e37-87c3-b9102f57cf81,3,"Dragée, sugar coated"
d1b8e6e8-daee-5ec6-aa9e-8c0dc0cc1ba0,482c19a2-0809-5e37-87c3-b9102f57cf81,3,Foamed sugar products (marshmallows)
2a5795bb-bd16-5ce0-93ec-591dc340d173,482c19a2-0809-5e37-87c3-b9102f57cf81,3,Jelly candies
5bcad36c-5636-54d3-b873-546b733e4e50,482c19a2-0809-5e37-87c3-b9102f57cf81,3,Marzipan
c423cdf3-fca7-5f56-b80e-adaff8cad4d7,482c19a2-0809-5e37-87c3-b9102f57cf81,3,Nougat
692c18a4-ffde-5c23-b2d1-0b0c6dca9dba,aa4da362-ecaa-5bb4-8222-84653d4932d3,3,Chocolate sauce
1825e249-5886-5eb4-942f-9febad8c461a,01e1ed25-a83b-57c5-be07-6fb6e25bd20d,3,Honey
d3ded8ff-8569-5332-8a27-75fe6f89f687,4be1cc4c-d9b1-55d4-b4bd-99b3f445ffb5,3,Agave syrup
d8348aef-994a-5012-b526-3a0db63fba10,4be1cc4c-d9b1-55d4-b4bd-99b3f445ffb5,3,Maple syrup
603195f2-3e79-5ad5-934c-04fb054e672a,4be1cc4c-d9b1-55d4-b4bd-99b3f445ffb5,3,Molasses
81dbdacc-6768-55fe-bd61-448521d638cb,4be1cc4c-d9b1-55d4-b4bd-99b3f445ffb5,3,Sugar beet syrup
553dc182-d0df-5a19-9fa9-f7f5bc940642,e831362e-6240-5d54-9ecc-5c7c384bc98b,3,"Non-nutritive sweeteners (e.g., aspartam, sacccharine)"
e859d651-6728-58d2-b183-8be893b57704,c518b4f0-9b16-5c4b-871c-bd9509e86e8a,3,Brown sugar
b8df3b10-f688-5988-b7dc-009a189a2b70,c518b4f0-9b16-5c4b-871c-bd9509e86e8a,3,Flavoured sugar
fe2d1d27-d28b-5ead-8e65-357b93855642,c518b4f0-9b16-5c4b-871c-bd9509e86e8a,3,Fructose
795e26f9-ef6b-5970-9b0e-89891adb4295,c518b4f0-9b16-5c4b-871c-bd9509e86e8a,3,White sugar
6eaf520f-70ef-5619-8bce-bcb58ebbc98c,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Broccoli (Brassica oleracea var. italica)
d57d5d44-e874-5bc5-835c-fcaeec2b3734,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Brussels sprouts (Brassica oleracea var. gemmifera)
0298d4f7-8df8-5c02-af6e-b6fdae8ac921,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Cauliflower (Brassica oleracea var. botrytis)
bc49b44c-2e5a-55d4-9166-014c44cccd53,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Chinese cabbage (Brassica pekinensis)
7a0394c1-86e4-5fb6-afb2-2de561b4d56e,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Head cabbage (Brassica oleracea convar. capitata)
acb68e8c-387b-59aa-8353-1d6e8e19f57a,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,Kale (Brassica oleracea convar. Acephalea)
004deb22-1d0c-5a6a-9489-0a2bdabaa404,098f16b9-1f50-51ab-96c8-b490e2f6791c,3,"Kohlrabi (Brassica oleracea convar. acephala, var. gongylodes)"
e176691f-7244-5412-a98f-c76c1cea7472,099db3bd-2162-5fda-93c3-5b3b018f4d0d,3,"Garlic, bulb (Allium sativum)"
be71a4a1-467e-5061-835d-3c4fa0d8f58a,099db3bd-2162-5fda-93c3-5b3b018f4d0d,3,"Onions, bulb (Allium cepa)"
e5b61875-4f58-50f3-897e-a1ed94186220,099db3bd-2162-5fda-93c3-5b3b018f4d0d,3,"Shallots, bulb (Allium ascalonicum, Allium cepa var. aggregatum)"
4b65543a-5f9a-55e1-ae56-553ab59a13c2,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,3,Cocoa powder
34b4b152-3d5c-5ef2-b5fa-dcbce57b3457,0fc96ba5-2e99-50dd-9e48-21a7a7013eca,3,"Coffee beans, roasted and ground"
af4c8a61-9db2-5b98-9977-2182cd446272,0fc96ba5-2e99-50dd-9e48-21a7a7013eca,3,"Coffee beans, roasted and ground, decaffeinated"
8026170f-f7fe-5131-a415-18a1eb4a9f86,0fc96ba5-2e99-50dd-9e48-21a7a7013eca,3,"Instant coffee, powder, decaffeinated"
eac52739-3ba4-5f8e-a128-6d7252d11b74,a92a73a1-df74-5394-b24a-f1eeae520988,3,Chicory coffee
9cf3dde7-7c4e-51e9-8f13-98fb46339448,a92a73a1-df74-5394-b24a-f1eeae520988,3,Mixture of coffee imitates
dcba55fe-adcf-5f6f-9e87-e354a5edecef,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Aubergines (egg plants) (Solanum melongena)
bbce9980-bff8-53c9-8d6b-39a53f6e93b6,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Chilli pepper (Capsicum frutescens)
ec6390ff-8fb8-581e-bfb1-ef1a20ad0988,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Courgettes (Zucchini) (Cucurbita pepo var. melopepo)
0563cba6-a33e-51a3-b282-f4a5b43bac78,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Cucumbers (Cucumis sativus)
a436d641-ab57-5356-9db4-a0d2ef20e3bf,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Melons (Cucumis melo)
3eaf27d1-5bdf-5513-947a-8a3e5dd856d7,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,"Okra, ladys fingers (Hibiscus esculentus)"
dc56696f-36a4-558e-9b5d-ea5eec07d6ea,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,"Peppers, paprika (Capsicum annuum, var. grossum and var. longum)"
139abd43-3214-5d4f-b071-f97094990a96,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Pumpkins (Cucurbita maxima)
68c5609f-db83-5198-9ac3-3d9172f8fa61,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Sweet corn (Zea mays var. saccharata)
fd37260f-9f24-522f-9a8a-b847f536bab4,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Tomatoes (Lycopersicum esculentum)
31a6e189-5eaa-518e-bd2e-2f6bf4f37f5f,e38dfa77-80fe-583f-87de-9c68002a6ee4,3,Watermelons (Citrullus lanatus)
f8b2ec32-6077-50b6-b7d3-ba9a79770301,e2672248-764f-59ba-8a6a-959fb1f2097a,3,Morel (Morchella esculanta)
bf9f851b-b944-574f-8bc8-7bd7cabe01d6,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,"Alfalfa spouts, fresh (Medicago sativa)"
bd665786-f198-5c5c-93ad-9958527f9535,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Bean sprout
7b01b4ef-8b83-5962-b37f-b14461a644d4,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Beet leaves (Beta vulgaris)
6ad5aac6-cf43-567d-b30c-29d281b5b072,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Cress (Lepidium sativum)
b200980f-b73e-5611-8101-b8f630cbbbc1,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Dandelion leaf (Taraxacum officinalis)
d2b8d358-6755-5dbd-80df-8700f179fe68,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,"Endive, scarole (broad-leaf endive) (Cichorium endiva)"
2c27093c-c255-507b-ab0d-258ac8183777,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Iceberg-type lettuce
56c3da25-a6dc-51b4-a51c-b3fd238b3db5,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Lamb's lettuce (Valerianella locusta)
7f965704-ddd5-5b90-a9a5-4658f0cc5e64,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Leaf vegetables
543efc17-92c9-5d19-a2f9-88f4d8fc2f5d,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,"Lettuce, excluding Iceberg-type lettuce (Lactuca sativa)"
8c81db42-a8b1-5050-b07d-8853cd57c74f,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,"Rocket, Rucola (Eruca sativa, Diplotaxis spec.)"
56634806-2c32-559c-a6d6-42e30c01357e,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Sorrel (Rumex spp.)
7fee791c-8fc7-5e1d-add8-c50cb06b97db,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,"Spinach  (Spinacia oleracea), preserved, deep-frozen or frozen"
a468f6c1-c177-5c7e-8989-ad492fa5937c,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Spinach (fresh) (Spinacia oleracea)
1054b14b-0c10-5c3e-a0fe-2c484983282d,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Water cress (Nasturtium officinale)
8fbee206-65cf-56c6-abd3-adec5a3d9b7a,c5c268e9-c0b7-5bba-ac50-e070acc27dc1,3,Witloof (Cichorium intybus. var. foliosum)
c2f20654-65ea-5862-85b3-38206d7bb92a,61f44d00-e7e0-5397-98f9-fb4cd632cbdb,3,"Peas, with pods (Pisum sativum)"
635a76d5-d72a-5d1e-9bea-525095a6721e,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Beetroot (Beta vulgaris subsp. vulgaris)
18c772ef-5576-5a6a-8ad6-4f81bda142f4,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Carrots (Daucus carota)
aa5a799c-682d-5155-8675-d4bcb89e26c1,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Celeriac (Apium graveolens var. rapaceum)
585bba70-86a0-5f59-8c45-e2b08949c7f5,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Horseradish (Armoracia rusticana)
41ddf53b-7e9f-5b37-901c-1f00f4372e45,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Parsnips (Pastinaca sativa)
e7f5234b-a33f-572f-af35-f7c5f1f2b680,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Radishes (Raphanus sativus var. sativus)
0d18b445-ff3f-596c-86de-d4d3af0f6f94,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Salsify (Tragopogon porrifolius)
34520652-3c27-5d4a-85ff-ccf2a58e8621,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Swedes (Brassica napus var. napobrassica)
3b77e0f5-0e88-50df-8e9f-c82fc1e77ed2,85a4de6a-5fb4-5b75-8b1d-c96933e42420,3,Turnips (Brassica rapa)
e421dc45-fbd9-535e-a173-5c45fc1ad7bd,77ece2d6-5532-585e-bafd-4d13346a04ea,3,Irish moss (Chondrus crispus)
6b577920-ed48-5ff4-9da5-ccca301bd8b9,77ece2d6-5532-585e-bafd-4d13346a04ea,3,Kombu (Laminaria spp.)
a1f63f2b-c785-56ef-b2fd-818b53d3cf73,77ece2d6-5532-585e-bafd-4d13346a04ea,3,Laver (Porphyra spp.)
e06b3759-af5d-5226-9cb7-4604b5891e61,77ece2d6-5532-585e-bafd-4d13346a04ea,3,Wakame (Undaria spp)
71f63c2e-3b29-59b5-bc2b-c4393e83ed94,ba061473-0e83-548d-acec-2fa521d1b955,3,Asparagus (Asparagus officinalis)
da11c630-95c3-5719-8e8c-9dfbbdaf9e95,ba061473-0e83-548d-acec-2fa521d1b955,3,Bamboo shoots (Bambusa vulgaris)
18d09f34-5b2c-5729-a610-79766bcc1e1f,ba061473-0e83-548d-acec-2fa521d1b955,3,Cardoons (Cynara cardunculus)
4d67ba76-2535-538c-a27b-738d009b588d,ba061473-0e83-548d-acec-2fa521d1b955,3,Celery (Apium graveolens var. dulce)
1ae2c72c-0e00-5504-ae23-f802e36b4eec,ba061473-0e83-548d-acec-2fa521d1b955,3,Fennel (Foeniculum vulgare)
8fbdd9b7-865c-5baa-8453-7ba2e29fffdc,ba061473-0e83-548d-acec-2fa521d1b955,3,Globe artichokes (Cynara scolymus)
296338a2-ccba-5b63-91c9-0f6ce28cb4b1,ba061473-0e83-548d-acec-2fa521d1b955,3,Leek (Allium porrum)
8d904927-b882-58f6-89b1-3c59ca613fa0,ba061473-0e83-548d-acec-2fa521d1b955,3,"Palm hearts (Euterpa oleracea, Cocos nucifera, Bactris gasipaes, Daemonorops schmidtiana)"
96e1d058-af79-54fb-b661-49d49e0b37da,ba061473-0e83-548d-acec-2fa521d1b955,3,Rhubarb (Rheum × hybridum)
01fe659c-5748-5907-99bd-747f23a657a9,1bc7ca18-6ff2-5560-9b5c-cf95d6265cb8,3,Chicory roots (Cichorium intybus)
7a0720e7-751a-551c-87b7-52060b130c70,8410b912-0b3e-574f-986b-a86c59b91748,3,Peppermint (Mentha × piperita)
fb9f759b-f331-557c-9c32-0e6d60d6c435,20e88f8a-bd21-5e0e-9f82-1dbeb7572f27,3,Chestnut purée (Castanea vulgaris)
2d3bcbc0-11e1-5cf0-9a31-da69004b578b,20e88f8a-bd21-5e0e-9f82-1dbeb7572f27,3,Coconut milk (Cocos nucifera)
