id,category_id,name,agb_code,e_climate_change,e_ozone_depletion,e_ionizing_radiation,e_ozone_formation,e_particulate_matter,e_non_carcinogenic_toxicity,e_carcinogenic_toxicity,e_land_water_acidification,e_freshwater_eutrophication,e_marine_eutrophication,e_terrestrial_eutrophication,e_freshwater_ecotoxicity,e_land_use,e_water_use,e_energy_use,e_mineral_use,aw_index,aw_antibio_index,s_child_labour,s_forced_labour,s_fair_salary,s_working_time,s_discrimination,s_health_safety_workers,s_social_benefits_legal_issues,s_workers_rights,s_fair_competition,s_corruption,s_contribution_econ_dev,s_illiteracy,s_health_safety_society,s_indigenous_rights,nutri_score
c3fe2021-0b3a-5f22-88b1-e5338572ec19,d770e472-fd29-5b5d-93b6-46052ac0628f,"Round of ham, cooked",28917,7.65,0.00,1.78,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.46,201.00,374.00,2.48,77.40,0.00,6.507611985,129.2182287,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
08fa058a-a7f3-504b-876f-80b13f0e8b87,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Bayonne Cured ham, raw, smoked",28811,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
a3e2df13-1bf9-5e79-b308-985ad3e1bdef,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,Braised ham on the bone,28905,9.66,0.00,2.24,0.02,0.00,0.00,0.00,0.14,0.00,0.04,0.58,254.00,472.00,3.13,97.50,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
ef18712b-2279-5db6-a3a1-16accf710765,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,Coppa,28850,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
97924b35-697c-5785-b449-b562d24c276d,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Cured ham, raw",28800,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
20f9ac71-12d6-5066-a3e1-0004c38cc6b5,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Cured ham, raw, smoked",28801,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
8b36a586-9504-5a92-b0ac-1103e1ad93d4,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Cured ham, raw, smoked, reduced fat",28804,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
14059709-ef17-5825-a776-e2f1bc7158d7,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,Dry-cured ham,28812,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
78d049f1-7f7b-5dde-9dae-facac4087959,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Dry-cured ham, fat and rind removed",28802,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
d9cd5fa5-e5d4-5c08-a282-63c4a253727a,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,"Pancetta, dried",28858,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
471c8a41-5270-558d-9bd5-19804ab77d91,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,Parma dry-cured ham,28844,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
0f31377e-b341-544c-8cbe-8634a0eb0fa4,b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,Serrano dry-cured ham,28845,13.60,0.00,5.85,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,341.00,626.00,4.24,198.00,0.00,5.493438688,109.0803229,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
5737eb5a-ef49-5988-896c-0ba2e278e818,921515f9-80fd-5210-97b2-0bc18bf1e9a6,"Turkey cooked ham, in slices",28964,5.90,0.00,0.57,0.02,0.00,0.00,0.00,0.15,0.00,0.03,0.65,168.00,339.00,2.60,58.80,0.00,112.3539412,40.99319285,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_C
c9eee762-07d1-5ac5-83e8-2e8dea873e71,e16e68da-aa4d-5d4c-bb61-d5eb5bb905c5,"Chicken cooked ham, in slices",28963,5.90,0.00,0.57,0.02,0.00,0.00,0.00,0.15,0.00,0.03,0.65,168.00,339.00,2.60,58.80,0.00,123.3794705,46.36540342,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_C
9c30f5a1-1a18-52a3-9984-e19b4d47d7a9,e16e68da-aa4d-5d4c-bb61-d5eb5bb905c5,"Poultry ham in cube, grated or minced",28929,5.91,0.00,0.57,0.02,0.00,0.00,0.00,0.15,0.00,0.03,0.65,168.00,338.00,2.59,59.10,0.00,123.3794705,46.36540342,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
0b645824-ef01-5fa3-8ed2-41a7f83cfab3,a281c45a-89b6-52dc-ad50-c2a12def68ef,"Black pudding (blood sausage), refrigerated",8703,2.11,0.00,1.33,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,35.20,97.40,0.63,43.90,0.00,4.363614051,86.64598931,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
e7cd5c8b-325c-5d2d-b8d1-35cc46df7ff4,a281c45a-89b6-52dc-ad50-c2a12def68ef,"Black pudding (blood sausage), sautéed/pan-fried",8704,2.11,0.00,1.33,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,35.20,97.40,0.63,43.90,0.00,4.363614051,86.64598931,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
2643b62a-9c2e-5857-b77f-b9e882ce8195,a281c45a-89b6-52dc-ad50-c2a12def68ef,"Blood, beef, raw",40600,28.70,0.00,0.93,0.04,0.00,0.00,0.00,0.40,0.00,0.08,1.76,145.00,1870.00,2.39,62.80,0.00,1.566649329,32.28815753,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
911a812e-bac9-5ab3-92dd-9f215e965c22,a281c45a-89b6-52dc-ad50-c2a12def68ef,Liver sausage,30176,11.80,0.00,1.68,0.02,0.00,0.00,0.00,0.16,0.00,0.04,0.71,104.00,719.00,1.57,63.20,0.00,5.490017799,85.23480261,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
cac4bfe1-5831-5641-9c8c-7264ac9b51ab,af33b13b-1e0c-5af9-8dc7-618d266ef691,Frankfurter sausage,30134,5.38,0.00,1.72,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,150.00,278.00,1.78,60.90,0.00,2.241669493,45.97457493,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
c94fd876-6054-5caa-87c7-1d2c3f73e70d,af33b13b-1e0c-5af9-8dc7-618d266ef691,Montbeliard sausage,30105,5.37,0.00,1.98,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,146.00,271.00,1.77,67.60,0.00,3.018731339,61.14006076,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
cfda96c3-9bd0-5f8a-a886-53884da7e4cd,af33b13b-1e0c-5af9-8dc7-618d266ef691,Morteaux sausage,30104,5.37,0.00,1.98,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,146.00,271.00,1.77,67.60,0.00,3.018731339,61.14006076,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
8b6e6d2a-0572-58d1-87a0-53cbd0fc789e,af33b13b-1e0c-5af9-8dc7-618d266ef691,"Morteaux sausage, boiled/cooked in water",30108,5.37,0.00,1.98,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,146.00,271.00,1.77,67.60,0.00,3.018731339,61.14006076,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
0277baf8-041e-5762-8461-9fdfba25ab5a,af33b13b-1e0c-5af9-8dc7-618d266ef691,Sausage from Paris,30705,8.15,0.00,2.78,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,209.00,390.00,2.63,100.00,0.00,2.120612923,43.81177025,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
ab01fcf3-427d-5098-a4f3-e94bcfef7fbd,af33b13b-1e0c-5af9-8dc7-618d266ef691,"Sausage from Paris, smoked",30706,8.15,0.00,2.78,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,209.00,390.00,2.63,100.00,0.00,3.018731339,61.14006076,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
ed77cadb-6bf7-531f-b172-c0e3f20bc567,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Beer sausage,30766,5.54,0.00,1.73,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,150.00,279.00,1.83,62.80,0.00,0.283771998,6.928101974,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
d70af227-747e-5a09-a77d-c28ed3f4b5e0,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Dry sausage,30300,7.33,0.00,2.18,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.34,77.00,0.00,4.132416037,82.52932807,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
78487632-8757-5797-83f0-23a5ccbbdc6f,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Dry sausage w walnuts and/or hazelnuts,30311,7.41,0.00,2.20,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,208.00,387.00,2.37,77.80,0.00,4.132416037,82.52932807,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
f012b0c4-e6f7-5e32-a535-6241087fdca6,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Dry sausage, pure pork",30301,7.33,0.00,2.18,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.34,77.00,0.00,4.132416037,82.52932807,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
1093c8f7-a49d-5069-b7ee-936bd17ac671,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Dry sausage, pure pork, superior quality",30302,7.33,0.00,2.18,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.34,77.00,0.00,4.132416037,82.52932807,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
725852ff-2693-59ca-b3b2-b5a340aae188,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Dry spicy pork sausage with red pepper,30316,7.33,0.00,2.18,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.34,77.00,0.00,5.169325806,102.6445839,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
abf38f7c-05a0-5b2d-8fd2-26227c9566c3,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Rosette dry sausage,30304,8.25,0.00,2.27,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,210.00,391.00,2.65,91.60,0.00,6.153629919,122.189393,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
0711284b-7a2e-5f40-be23-b5077831a9ae,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,Salami,30350,8.25,0.00,2.27,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,210.00,391.00,2.65,91.60,0.00,5.322630554,105.6886756,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
6103df70-4e63-54fe-b796-e835ba4ae23e,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Salami, Danish-style",30366,8.25,0.00,2.27,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,210.00,391.00,2.65,91.60,0.00,5.322630554,105.6886756,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
73e5b029-9713-5acc-8c54-011ce1c1bed0,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Salami, pork and beef",30352,8.34,0.00,2.29,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.48,212.00,395.00,2.68,92.50,0.00,6.153629919,122.189393,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
1a94be7d-b9db-5df5-b64c-88153486775e,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Salami, pure pork",30351,8.25,0.00,2.27,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,210.00,391.00,2.65,91.60,0.00,3.732721908,75.19588584,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
dd37bc91-cef4-5f11-a496-37871e2304ba,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Sausage, dried",30309,7.41,0.00,2.20,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,208.00,387.00,2.37,77.80,0.00,4.132416037,82.52932807,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
e783bfc5-f6c2-53f6-b0da-ea43ccdcfafc,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Spicy pork sausage with red pepper, in large slices",30317,7.42,0.00,2.71,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.38,89.00,0.00,5.169325806,102.6445839,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
1d0a33ae-8222-5405-9c6b-bb7c2c2bc83c,7a1772ca-8dcc-5a9f-86ec-eddd82a76657,"Spicy pork sausage with red pepper, no precision",30315,7.42,0.00,2.71,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.47,206.00,383.00,2.38,89.00,0.00,5.169325806,102.6445839,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
2260c4fa-b123-5a34-8aea-31ede9a800ed,647db420-bcff-516e-a9cb-3802bac66d0a,"Chipolata sausage, cooked",30005,7.23,0.00,2.10,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.45,197.00,365.00,2.39,78.60,0.00,4.185688911,83.11302339,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
14b2674e-f59a-54cd-bd4e-ac7ca13f0b7f,647db420-bcff-516e-a9cb-3802bac66d0a,"Chipolata slim sausage, raw",30115,5.39,0.00,1.18,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,148.00,275.00,1.78,50.40,0.00,4.185688911,83.11302339,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
fbbc7c1c-2aab-59fe-ada3-48a88973291e,647db420-bcff-516e-a9cb-3802bac66d0a,"Merguez sausage, pure beef, raw",30152,31.60,0.00,0.97,0.05,0.00,0.00,0.00,0.44,0.00,0.09,1.95,164.00,2070.00,2.71,68.20,0.00,0.356128204,8.694629968,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
566355ac-0ab7-534e-9d34-016db2c910d7,647db420-bcff-516e-a9cb-3802bac66d0a,"Toulouse sausage, cooked",30011,12.30,0.00,2.45,0.03,0.00,0.00,0.00,0.18,0.00,0.05,0.77,229.00,703.00,2.84,92.30,0.00,3.102633102,54.17788755,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
6b46a8f3-3df7-50ad-a3fb-f7332231c287,647db420-bcff-516e-a9cb-3802bac66d0a,"Toulouse sausage, raw",30110,12.00,0.00,1.51,0.02,0.00,0.00,0.00,0.18,0.00,0.05,0.77,228.00,700.00,2.77,70.50,0.00,3.102633102,54.17788755,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
af072cea-be06-5fe7-8300-1df522171923,647db420-bcff-516e-a9cb-3802bac66d0a,"White pudding, truffled, raw",8803,12.10,0.00,1.53,0.02,0.00,0.00,0.00,0.18,0.00,0.05,0.77,229.00,704.00,2.79,72.60,0.00,3.130896565,54.75741639,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_D
de039c77-ea6e-529a-9847-ee7a9736e0e3,131a49ba-6808-5412-898d-56ce02b4ac82,Cocktail sausage,30746,12.30,0.00,1.68,0.02,0.00,0.00,0.00,0.17,0.00,0.04,0.76,106.00,770.00,1.51,60.90,0.00,1.48441274,31.07108915,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
01fa45c5-04ed-52ca-95dd-bfe68f4b17ad,131a49ba-6808-5412-898d-56ce02b4ac82,Mortadella,30789,6.91,0.00,2.21,0.02,0.00,0.00,0.00,0.09,0.00,0.03,0.40,176.00,330.00,2.26,84.40,0.00,4.25810886,85.17061902,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
bcfe80c6-1122-5d26-85e1-6ee180fd7e3d,131a49ba-6808-5412-898d-56ce02b4ac82,"Mortadella with pistachios, pure pork",30797,6.91,0.00,2.21,0.02,0.00,0.00,0.00,0.09,0.00,0.03,0.40,176.00,330.00,2.26,84.40,0.00,4.25810886,85.17061902,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
abebe3a5-49de-5586-ae18-b1273be74086,131a49ba-6808-5412-898d-56ce02b4ac82,"Mortadella, pure pork",30790,6.91,0.00,2.21,0.02,0.00,0.00,0.00,0.09,0.00,0.03,0.40,176.00,330.00,2.26,84.40,0.00,4.25810886,85.17061902,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
5d87b3a7-57c1-5e9f-8495-247eec5e3cc1,131a49ba-6808-5412-898d-56ce02b4ac82,Pork and beef mortadella,30791,6.91,0.00,2.21,0.02,0.00,0.00,0.00,0.09,0.00,0.03,0.40,176.00,330.00,2.26,84.40,0.00,4.25810886,85.17061902,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
52a8758a-7209-5945-9660-7c3504ba3c86,131a49ba-6808-5412-898d-56ce02b4ac82,Saveloy or cervelat,30730,7.16,0.00,2.14,0.02,0.00,0.00,0.00,0.11,0.00,0.03,0.46,203.00,376.00,2.34,76.70,0.00,3.956539747,79.66729219,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
8082e016-0ab9-568f-bf13-d2de887ed2d2,131a49ba-6808-5412-898d-56ce02b4ac82,Saveloy or cervelat (from Obernai Alsace),30731,5.30,0.00,1.72,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,150.00,277.00,1.73,59.60,0.00,3.956539747,79.66729219,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
4e019321-4683-5f80-b94d-892268a0ec9d,131a49ba-6808-5412-898d-56ce02b4ac82,"Saveloy or cervelat, pure pork with garlic",30732,5.30,0.00,1.72,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,150.00,277.00,1.73,59.60,0.00,3.956539747,79.66729219,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
f6a41d09-0c8e-5bb7-976b-feaf50417870,131a49ba-6808-5412-898d-56ce02b4ac82,"Viennese sausage, pork and veal, raw",30750,11.90,0.00,1.51,0.02,0.00,0.00,0.00,0.18,0.00,0.05,0.77,228.00,699.00,2.72,68.60,0.00,1.48441274,31.07108915,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_E
d662b11a-e0ae-5570-9f08-85fc57467906,829ca036-4324-558e-aa09-b4ea391afe31,"Asiago cheese, from cow's milk",12761,6.05,0.00,0.63,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,70.10,274.00,0.78,32.80,0.00,0.077095121,15.38380187,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
c0da882b-c8f6-521d-b87f-fbfe0aeb526d,535174f8-ff2a-5874-ba63-325b187c1ffd,"Abondance cheese, from cow's milk",12112,6.13,0.00,0.63,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,71.40,279.00,0.79,32.70,0.00,0.077095121,15.38380187,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
0990e591-5cdb-59b1-b772-43bcc13690f8,535174f8-ff2a-5874-ba63-325b187c1ffd,"Beaufort cheese, from cow's milk",12105,6.25,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,73.00,286.00,0.80,32.70,0.00,0.077095121,15.38380187,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
da5a0401-a6bb-5bae-a551-e7cdf64af1dc,dcedeb3a-a61a-5581-b46c-c9af6d0d0226,"Auvergne blue cheese, from cow's milk",12521,5.94,0.00,0.56,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.29,67.50,257.00,0.78,35.10,0.00,0.07242269,14.45145024,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
21323bb9-2946-530e-92a7-5251297800d0,dcedeb3a-a61a-5581-b46c-c9af6d0d0226,"Bresse blue cheese, from cow's milk",12527,5.29,0.00,0.53,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.28,64.80,251.00,0.58,25.70,0.00,0.07242269,14.45145024,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
33ebc72e-4ecc-517e-b2b3-4b705b0c7877,dcedeb3a-a61a-5581-b46c-c9af6d0d0226,"Bresse blue cheese, from cow's milk, reduced fat, around 15% fat",12528,5.03,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,61.20,236.00,0.55,25.60,0.00,0.07242269,14.45145024,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
a40ad91a-26aa-5912-9b2b-adea203c3d7b,dcedeb3a-a61a-5581-b46c-c9af6d0d0226,"Causses blue cheese, from cow's milk",12523,5.95,0.00,0.56,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.29,67.70,258.00,0.78,35.10,0.00,0.07242269,14.45145024,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
de348586-9768-5f4a-927f-76f4a8292380,f1c331f7-4860-507c-8353-2904f8571e3e,"Blue cheese, from cow's milk",12520,5.81,0.00,0.56,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.28,65.80,250.00,0.77,35.10,0.00,0.060741611,12.12057117,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
cac14837-49fa-5e3f-a99a-e52723888b56,ec66118f-3fa0-5a42-acdc-99cb1d5f495a,"Brie cheese, from cow's milk",12020,5.23,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,63.90,248.00,0.58,26.00,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
